doc_id,rouge1,rouge2,rougeL
J93-1003,0.3850267379679144,0.24864864864864866,0.3208556149732621
J93-1004,0.2678571428571429,0.1524663677130045,0.1919642857142857
J93-1005,0.128,0.008064516129032258,0.11200000000000002
J93-1006,0.039784221173297364,0.013495276653171389,0.027646662171274445
J93-1007,0.3799283154121864,0.2743682310469314,0.3154121863799283
J93-2002,0.5022421524663676,0.37104072398190047,0.45739910313901344
J93-2003,0.26126126126126126,0.14545454545454548,0.18918918918918917
J93-2005,0.34101382488479265,0.2976744186046511,0.3317972350230414
J93-2006,0.05581395348837209,0.0,0.04651162790697674
J93-3003,0.391812865497076,0.1411764705882353,0.24561403508771928
J94-2001,0.4227642276422764,0.34426229508196726,0.3983739837398374
J94-3001,0.5644171779141104,0.2981366459627329,0.39263803680981596
J94-4001,0.38,0.22818791946308725,0.31333333333333335
J94-4002,0.38338658146964855,0.20578778135048229,0.27476038338658143
J94-4003,0.38647342995169087,0.2829268292682927,0.3671497584541063
J95-2002,0.1507246376811594,0.011661807580174925,0.11594202898550725
J95-2003,0.22222222222222218,0.013245033112582781,0.11764705882352941
J95-4004,0.41545893719806765,0.3024390243902439,0.3864734299516908
J96-1001,0.4581005586592179,0.24719101123595505,0.34078212290502796
J96-1002,0.6618705035971224,0.3649635036496351,0.4748201438848921
J96-2004,0.2754098360655738,0.13201320132013203,0.20327868852459016
J96-3004,0.061754385964912284,0.018271257905832748,0.037894736842105266
J97-1002,0.3177570093457944,0.20952380952380953,0.3177570093457944
J97-1003,0.7014925373134329,0.5757575757575757,0.6865671641791045
J97-1005,0.5251989389920424,0.256,0.2917771883289125
J97-2003,0.5200000000000001,0.2837837837837838,0.4
J97-3002,0.5308056872037915,0.2583732057416268,0.4265402843601896
J97-3003,0.45810055865921784,0.23728813559322035,0.3463687150837989
J97-4005,0.28662420382165604,0.07692307692307693,0.19745222929936304
J98-1006,0.20849420849420852,0.007782101167315175,0.1467181467181467
J98-2001,0.38755980861244016,0.125,0.27272727272727276
J98-2002,0.30493273542600896,0.17194570135746606,0.26008968609865474
J98-2004,0.35555555555555557,0.2706766917293233,0.34074074074074073
J98-3005,0.2009132420091324,0.03686635944700461,0.1004566210045662
J98-4003,0.2278481012658228,0.02553191489361702,0.08438818565400845
J98-4004,0.14345991561181437,0.01702127659574468,0.12658227848101264
J99-1003,0.17021276595744683,0.07486631016042782,0.1595744680851064
J99-2004,0.5449591280653951,0.38904109589041097,0.4523160762942779
J99-3001,0.43786982248520706,0.11309523809523808,0.2781065088757397
J99-4004,0.40476190476190477,0.14457831325301207,0.20238095238095238
J99-4005,0.2695035460992908,0.03571428571428572,0.15602836879432624
N01-1006,0.17847769028871394,0.031662269129287594,0.11548556430446194
N01-1008,0.2139219015280136,0.02385008517887564,0.16298811544991512
N01-1011,0.2317880794701987,0.03333333333333333,0.15894039735099338
N01-1016,0.39484978540772536,0.06926406926406926,0.23175965665236054
