doc_id,rouge1,rouge2,rougeL
C94-1079,0.23899371069182387,0.07643312101910828,0.1761006289308176
C94-2178,0.0,0.0,0.0
C94-2195,0.15859030837004406,0.05333333333333332,0.12334801762114538
C96-1021,0.3333333333333333,0.06730769230769232,0.19047619047619047
C96-2141,0.5,0.2095238095238095,0.29245283018867924
D07-1002,0.43870967741935485,0.0915032679738562,0.27096774193548384
D07-1003,0.33488372093023255,0.09389671361502348,0.20465116279069767
D07-1007,0.0091324200913242,0.0,0.0091324200913242
D07-1031,0.39999999999999997,0.12672176308539945,0.24109589041095889
D07-1043,0.3167701863354037,0.05625,0.13664596273291926
D07-1061,0.43174603174603177,0.10223642172523961,0.17777777777777776
D07-1071,0.36966824644549756,0.08612440191387559,0.16113744075829384
D07-1072,0.36681222707423583,0.10572687224669604,0.23580786026200873
D07-1076,0.48484848484848486,0.22372881355932203,0.2626262626262626
D07-1077,0.5765124555160143,0.23655913978494622,0.32028469750889677
D07-1080,0.0,0.0,0.0
D07-1090,0.33816425120772947,0.04878048780487805,0.1642512077294686
D07-1091,0.40559440559440557,0.22695035460992907,0.2937062937062937
D07-1096,0.48113207547169806,0.15238095238095234,0.19811320754716985
D07-1097,0.40540540540540543,0.1564625850340136,0.23648648648648649
D07-1101,0.39999999999999997,0.16580310880829016,0.2666666666666667
D07-1103,0.4563758389261745,0.163265306122449,0.36241610738255037
D07-1104,0.3619631901840491,0.11728395061728393,0.20858895705521474
D07-1109,0.31111111111111106,0.08071748878923767,0.1866666666666667
D07-1111,0.19883040935672516,0.0591715976331361,0.1286549707602339
D07-1114,0.3964757709251101,0.07111111111111111,0.23788546255506607
D08-1011,0.45307443365695793,0.23452768729641693,0.31715210355987056
D08-1014,0.4819277108433735,0.1862348178137652,0.2811244979919679
D08-1016,0.2608695652173913,0.04878048780487805,0.12560386473429952
D08-1020,0.0,0.0,0.0
D08-1021,0.45,0.1414141414141414,0.25
D08-1022,0.8960573476702509,0.7942238267148015,0.8960573476702509
D08-1024,0.595890410958904,0.3241379310344828,0.4383561643835617
D08-1027,0.5098039215686274,0.18972332015810278,0.2745098039215686
D08-1031,0.4754098360655738,0.14285714285714285,0.22950819672131148
D08-1035,0.37333333333333335,0.09865470852017938,0.19555555555555554
D08-1036,0.32917705735660846,0.08020050125313283,0.14962593516209474
D08-1059,0.4717607973421927,0.20735785953177258,0.28571428571428575
D08-1065,0.40449438202247195,0.15849056603773584,0.2546816479400749
D08-1068,0.032,0.016260162601626018,0.032
D08-1076,0.010810810810810811,0.0,0.010810810810810811
D08-1082,0.3899371069182389,0.15822784810126583,0.2138364779874214
D08-1083,0.38367346938775515,0.139917695473251,0.18775510204081633
D08-1089,0.3821656050955414,0.11538461538461538,0.21019108280254778
D08-1092,0.3850267379679144,0.11891891891891893,0.2459893048128342
D09-1001,0.038834951456310676,0.019801980198019802,0.038834951456310676
D09-1005,0.40163934426229503,0.09090909090909091,0.19672131147540986
D09-1026,0.3220338983050847,0.10256410256410256,0.18644067796610167
D09-1030,0.40358744394618834,0.13574660633484162,0.17937219730941706
D09-1058,0.5049833887043189,0.2140468227424749,0.33222591362126247
D09-1086,0.31974921630094044,0.07570977917981073,0.16300940438871475
D09-1092,0.3891891891891891,0.15300546448087432,0.21621621621621623
D09-1098,0.5773195876288659,0.375,0.4742268041237113
D09-1101,0.0,0.0,0.0
D09-1120,0.3833333333333333,0.12605042016806725,0.23333333333333334
D09-1127,0.3259259259259259,0.05223880597014925,0.16296296296296295
D09-1159,0.32142857142857145,0.14545454545454545,0.26785714285714285
D10-1001,0.45794392523364486,0.09433962264150943,0.25233644859813087
D10-1044,0.021276595744680854,0.0,0.021276595744680854
D10-1048,0.45936395759717313,0.20640569395017794,0.303886925795053
D10-1115,0.37944664031620545,0.08764940239043824,0.20553359683794467
D10-1119,0.40793201133144474,0.12535612535612534,0.22662889518413598
D10-1120,0.40601503759398494,0.07575757575757576,0.24812030075187969
D10-1124,0.3628691983122363,0.06808510638297872,0.1940928270042194
D10-1125,0.42105263157894735,0.1642512077294686,0.27751196172248804
D11-1006,0.4205607476635514,0.10377358490566038,0.205607476635514
D11-1014,0.4157303370786517,0.0909090909090909,0.17977528089887643
D11-1033,0.42194092827004226,0.07659574468085105,0.18565400843881857
D11-1062,0.4046692607003891,0.10980392156862745,0.23346303501945523
D11-1125,0.4620938628158845,0.13818181818181816,0.28158844765342955
D11-1129,0.33,0.0707070707070707,0.17
D11-1141,0.32051282051282054,0.07792207792207793,0.1794871794871795
D11-1142,0.3105590062111801,0.02515723270440252,0.14906832298136646
D12-1050,0.2830188679245283,0.0,0.12264150943396226
D12-1133,0.42962962962962964,0.24060150375939848,0.35555555555555557
E03-1005,0.3246753246753247,0.09210526315789473,0.20779220779220778
E03-1008,0.4104803493449782,0.16740088105726875,0.2620087336244541
E03-1009,0.039999999999999994,0.0,0.039999999999999994
E03-1071,0.3939393939393939,0.15384615384615385,0.2272727272727273
E03-1076,0.27631578947368424,0.04,0.15789473684210528
E06-1002,0.15789473684210525,0.045454545454545456,0.12781954887218044
E06-1005,0.4864864864864865,0.1812688821752266,0.2822822822822823
E06-1011,0.40476190476190477,0.10843373493975904,0.1904761904761905
E06-1015,0.37185929648241206,0.08121827411167513,0.21105527638190955
E06-1025,0.37455830388692585,0.24199288256227758,0.2826855123674912
E06-1027,0.21666666666666667,0.04201680672268907,0.125
E06-1031,0.34862385321100914,0.16822429906542052,0.20183486238532108
E06-1032,0.32234432234432236,0.1107011070110701,0.16117216117216118
E06-1038,0.42,0.11111111111111113,0.23
E06-1040,0.2358974358974359,0.06217616580310881,0.14358974358974358
E06-1042,0.3944954128440367,0.16666666666666666,0.3119266055045872
E06-1043,0.0,0.0,0.0
E06-1051,0.0,0.0,0.0
E09-1005,0.18289085545722714,0.023738872403560828,0.12979351032448377
E09-1013,0.3252032520325203,0.09264305177111717,0.17344173441734415
E89-1009,0.028985507246376812,0.014705882352941178,0.028985507246376812
E89-1037,0.3829787234042554,0.12949640287769787,0.25531914893617025
E99-1001,0.2583732057416268,0.04830917874396135,0.15311004784688995
E99-1010,0.3035714285714286,0.14545454545454545,0.25
E99-1023,0.0,0.0,0.0
H05-1010,0.32472324723247237,0.08921933085501858,0.19926199261992622
H05-1011,0.3888888888888889,0.08450704225352113,0.18055555555555555
H05-1012,0.37681159420289856,0.11764705882352941,0.2608695652173913
H05-1021,0.0,0.0,0.0
H05-1043,0.18333333333333332,0.016949152542372878,0.13333333333333333
H05-1044,0.3409090909090909,0.20689655172413793,0.2954545454545454
H05-1045,0.015625,0.0,0.015625
H05-1053,0.3891050583657588,0.14901960784313725,0.1945525291828794
H05-1059,0.3535911602209945,0.0782122905027933,0.23204419889502761
H05-1066,0.3311258278145695,0.040268456375838924,0.13245033112582782
H05-1073,0.2814070351758794,0.07106598984771574,0.16080402010050251
H05-1079,0.0,0.0,0.0
H05-1091,0.46153846153846156,0.21276595744680848,0.27972027972027974
I05-2038,0.12030075187969924,0.030303030303030304,0.06766917293233084
I05-3017,0.0,0.0,0.0
I05-3027,0.01785714285714286,0.0,0.01785714285714286
I08-1059,0.021276595744680854,0.0,0.021276595744680854
J00-1004,0.8290909090909091,0.7545787545787547,0.8290909090909091
J00-2004,0.28793774319066145,0.2626788036410923,0.2568093385214008
J00-3003,0.0885608856088561,0.0,0.04428044280442805
J00-3004,0.9113924050632912,0.8680851063829788,0.9113924050632912
J00-4003,0.9852941176470589,0.9402985074626866,0.9705882352941176
J00-4005,0.7108433734939759,0.6341463414634146,0.6987951807228916
J01-2001,0.9174311926605504,0.861111111111111,0.9174311926605504
J01-2002,0.9298245614035088,0.8495575221238938,0.912280701754386
J01-2004,0.939297124600639,0.9131832797427651,0.939297124600639
J01-3001,0.4571428571428571,0.4057971014492754,0.4428571428571429
J01-3003,0.010256410256410256,0.0,0.010256410256410256
J01-4004,0.7155172413793103,0.6956521739130435,0.7155172413793103
J02-1002,0.0,0.0,0.0
J02-1003,0.9279999999999999,0.8617886178861788,0.9279999999999999
J02-2003,0.7458745874587459,0.7242524916943522,0.7458745874587459
J02-3001,0.2857142857142857,0.2037037037037037,0.28110599078341014
J02-4002,0.9526627218934911,0.9285714285714286,0.9467455621301774
J03-1002,0.8524590163934427,0.7788778877887788,0.8327868852459017
J03-1003,0.9655172413793104,0.907514450867052,0.9540229885057472
J03-1005,0.5220883534136547,0.45344129554655876,0.4738955823293173
J03-3002,0.12403100775193798,0.07874015748031497,0.12403100775193798
J03-3005,0.8098159509202454,0.7204968944099378,0.8098159509202454
J03-4003,0.7767584097859327,0.7138461538461538,0.7767584097859327
J03-4004,0.9043478260869565,0.8571428571428572,0.8927536231884058
J04-1002,0.7455197132616488,0.7075812274368232,0.7455197132616488
J04-1005,0.16326530612244897,0.020833333333333332,0.08163265306122448
J04-2003,0.878186968838527,0.8433048433048432,0.878186968838527
J04-3002,0.851851851851852,0.7888198757763976,0.845679012345679
J04-4002,0.0,0.0,0.0
J04-4004,0.9404761904761904,0.8982035928143712,0.9404761904761904
J05-1003,0.6806883365200764,0.5566218809980805,0.5850860420650096
J05-3002,0.8108108108108106,0.7759562841530054,0.8108108108108106
J05-4003,0.8953974895397491,0.8523206751054851,0.8870292887029289
J06-3003,0.593939393939394,0.5060975609756098,0.5757575757575757
J07-2003,0.8160919540229885,0.7325581395348838,0.8045977011494252
J07-3004,0.6605504587155964,0.5555555555555555,0.6513761467889908
J07-4004,0.7427536231884059,0.68,0.7391304347826088
J08-1001,0.9801980198019802,0.9300000000000002,0.9702970297029703
J08-1002,0.6878048780487805,0.6029411764705883,0.6731707317073171
J08-2002,0.6916666666666667,0.6722689075630252,0.6833333333333333
J08-4003,0.6117136659436009,0.5838779956427016,0.5943600867678958
J08-4004,0.4202898550724638,0.22058823529411767,0.2608695652173913
J09-3003,0.008032128514056224,0.0,0.008032128514056224
J10-3003,0.8333333333333334,0.7079646017699115,0.8245614035087719
J10-4006,0.009174311926605503,0.0,0.009174311926605503
J80-3003,0.9570552147239264,0.9068322981366459,0.9447852760736196
J81-4003,0.20408163265306126,0.0851063829787234,0.12244897959183675
J82-3004,0.17519271198318148,0.03508771929824561,0.08689558514365803
J86-3001,0.6621621621621622,0.5520361990950227,0.6126126126126126
J87-1004,0.6997518610421836,0.6084788029925187,0.6898263027295285
J87-1005,0.5348837209302326,0.4941176470588235,0.5348837209302326
J88-1003,0.018187942068036377,0.006740815638692282,0.013472549680026945
J88-2003,0.008695652173913044,0.0,0.008695652173913044
J88-2006,0.016949152542372885,0.0,0.016949152542372885
J90-1003,0.14942528735632182,0.011560693641618497,0.08620689655172414
J90-1004,0.9570552147239264,0.9068322981366459,0.9570552147239264
J90-2002,0.6984126984126985,0.5573770491803278,0.6666666666666666
J91-1002,0.04184100418410042,0.0,0.03347280334728034
J91-1003,0.0,0.0,0.0
J91-4003,0.2231759656652361,0.19913419913419914,0.2231759656652361
J92-1001,0.9302325581395349,0.8762541806020068,0.9235880398671097
J92-1004,0.8951841359773371,0.8034188034188035,0.8951841359773371
J92-4003,0.9500000000000001,0.9113924050632911,0.9375
J92-4007,0.03508771929824562,0.0,0.03508771929824562
J93-1002,0.22833333333333336,0.07178631051752922,0.10666666666666666
J93-1003,0.8528301886792453,0.8060836501901142,0.8528301886792453
J93-1004,0.4880952380952381,0.4581673306772908,0.4880952380952381
J93-1005,0.0625,0.03225806451612903,0.0625
J93-1006,0.05095541401273885,0.018114726601811473,0.035534696614146835
J93-1007,0.4610169491525424,0.4095563139931741,0.4406779661016949
J93-2002,0.5361702127659574,0.4549356223175966,0.5191489361702127
J93-2003,0.7167235494880546,0.6872852233676976,0.7030716723549487
J93-2005,0.0111731843575419,0.0,0.0111731843575419
J93-2006,0.21714285714285714,0.011560693641618498,0.12571428571428572
J93-3003,0.577259475218659,0.5513196480938417,0.577259475218659
J94-2001,0.4326530612244898,0.40329218106995884,0.4244897959183674
J94-3001,0.935064935064935,0.881578947368421,0.935064935064935
J94-4001,0.5723076923076923,0.5510835913312693,0.5661538461538461
J94-4002,0.49848024316109424,0.45259938837920494,0.49848024316109424
J94-4003,0.8375451263537905,0.7781818181818182,0.8303249097472923
J95-2002,0.9364161849710984,0.877906976744186,0.9306358381502892
J95-2003,0.24675324675324672,0.013157894736842108,0.11688311688311688
J95-4004,0.5327102803738318,0.5094339622641509,0.5327102803738318
J96-1001,0.7480916030534351,0.6076923076923078,0.7022900763358778
J96-1002,0.5,0.4909090909090909,0.5
J96-2004,0.9789473684210526,0.9574468085106383,0.9789473684210526
J96-3004,0.08940852819807428,0.03305785123966942,0.04814305364511692
J97-1002,0.9714285714285714,0.9705882352941176,0.9714285714285714
J97-1003,0.7210884353741497,0.5655172413793104,0.6666666666666666
J97-1005,0.8430232558139535,0.7953216374269007,0.8313953488372093
J97-2003,0.9441624365482233,0.8820512820512821,0.9441624365482233
J97-3002,0.7350427350427351,0.6206896551724138,0.7094017094017094
J97-3003,0.8372093023255813,0.7981220657276995,0.8279069767441861
J97-4005,0.6454183266932271,0.5060240963855422,0.6055776892430278
J98-1006,0.736196319018405,0.6459627329192548,0.6993865030674846
J98-2001,0.01673640167364017,0.008438818565400843,0.01673640167364017
J98-2002,0.8385093167701864,0.7875,0.8322981366459627
J98-2004,0.018518518518518517,0.0,0.018518518518518517
J98-3005,0.9174311926605505,0.8518518518518519,0.908256880733945
J98-4003,0.34532374100719426,0.2773722627737226,0.302158273381295
J98-4004,0.7651006711409397,0.6891891891891891,0.7181208053691275
J99-1003,0.4137931034482759,0.2986111111111111,0.35172413793103446
J99-2004,0.8558758314855875,0.801781737193764,0.8425720620842572
J99-3001,0.0,0.0,0.0
J99-4004,0.7120418848167539,0.5714285714285714,0.6596858638743456
J99-4005,0.4820512820512821,0.35233160621761656,0.44102564102564107
N01-1006,0.24271844660194175,0.11764705882352941,0.1650485436893204
N01-1008,0.26103646833013433,0.06165703275529865,0.1420345489443378
N01-1011,0.3285024154589372,0.08780487804878048,0.2318840579710145
N01-1016,0.4642857142857143,0.10843373493975902,0.26190476190476186
N01-1020,0.0,0.0,0.0
N01-1021,0.2887700534759359,0.043243243243243246,0.160427807486631
N01-1023,0.34313725490196073,0.0891089108910891,0.1862745098039216
N01-1024,0.3492063492063492,0.0962566844919786,0.20105820105820107
N01-1025,0.4078947368421053,0.24,0.3552631578947369
N01-1026,0.12030075187969924,0.015267175572519085,0.07518796992481203
N03-1003,0.2524271844660194,0.039603960396039604,0.13592233009708737
N03-1014,0.0,0.0,0.0
N03-1016,0.3114754098360656,0.08264462809917356,0.1885245901639344
N03-1017,0.22492401215805474,0.012232415902140673,0.15197568389057753
N03-1020,0.37593984962406024,0.18320610687022904,0.2105263157894737
N03-1021,0.0007142857142857143,0.0,0.0007142857142857143
N03-1022,0.4322344322344322,0.13284132841328414,0.2271062271062271
N03-1024,0.3448275862068965,0.04195804195804196,0.13793103448275862
N03-1026,0.10596026490066225,0.0,0.052980132450331126
N03-1028,0.31840796019900497,0.08040201005025126,0.11940298507462686
N03-1030,0.5680473372781064,0.3832335329341317,0.4615384615384615
N03-1033,0.354978354978355,0.148471615720524,0.24242424242424246
N03-2002,0.2920353982300885,0.08035714285714285,0.19469026548672566
N04-1001,0.40298507462686567,0.13533834586466162,0.21641791044776118
N04-1013,0.26993865030674846,0.08695652173913045,0.20858895705521474
N04-1014,0.02439024390243903,0.0,0.02439024390243903
N04-1016,0.2727272727272727,0.0816326530612245,0.1414141414141414
N04-1019,0.3542857142857143,0.11560693641618497,0.2742857142857143
N04-1021,0.38095238095238093,0.106951871657754,0.2433862433862434
N04-1022,0.6176470588235293,0.30693069306930687,0.3431372549019608
N04-1023,0.4891304347826087,0.2087912087912088,0.33695652173913043
N04-1025,0.2553191489361702,0.05150214592274678,0.1276595744680851
N04-1030,0.2923076923076924,0.015625,0.16923076923076924
N04-1033,0.0,0.0,0.0
N04-1035,0.3116883116883117,0.15789473684210525,0.18181818181818182
N04-1041,0.2948717948717949,0.07792207792207792,0.15384615384615385
N04-1042,0.42857142857142855,0.12878787878787878,0.2631578947368421
N04-1043,0.3376623376623376,0.11842105263157894,0.2727272727272727
N04-3012,0.025641025641025637,0.0,0.025641025641025637
N04-4015,0.408,0.12903225806451613,0.28
N04-4026,0.4074074074074074,0.1492537313432836,0.2222222222222222
N06-1003,0.4199288256227758,0.07885304659498209,0.21352313167259787
N06-1006,0.3842364532019705,0.04975124378109452,0.2167487684729064
N06-1011,0.37630662020905925,0.11228070175438597,0.20905923344947733
N06-1014,0.4,0.11042944785276072,0.2181818181818182
N06-1020,0.4233576642335766,0.1037037037037037,0.24817518248175185
N06-1025,0.2989690721649485,0.09374999999999999,0.24742268041237112
N06-1033,0.39316239316239315,0.12068965517241378,0.22222222222222224
N06-1039,0.09302325581395349,0.0,0.09302325581395349
N06-1041,0.4095238095238095,0.19230769230769232,0.2761904761904762
N06-1056,0.5024154589371981,0.29268292682926833,0.3961352657004831
N06-1058,0.5414364640883977,0.1787709497206704,0.27624309392265195
N06-2013,0.35211267605633806,0.0857142857142857,0.2535211267605634
N06-2015,0.6796116504854369,0.5148514851485149,0.6601941747572816
N06-2033,0.31506849315068497,0.125,0.17808219178082194
N07-1011,0.33974358974358976,0.1032258064516129,0.20512820512820512
N07-1018,0.2,0.02127659574468085,0.14736842105263157
N07-1023,0.35754189944134074,0.0903954802259887,0.18994413407821228
N07-1029,0.425531914893617,0.12875536480686695,0.22127659574468084
N07-1030,0.28368794326241137,0.04285714285714286,0.15602836879432624
N07-1038,0.3771428571428571,0.09770114942528736,0.21142857142857144
N07-1047,0.0,0.0,0.0
N07-1051,0.3755458515283844,0.12334801762114536,0.1921397379912664
N07-1071,0.38181818181818183,0.18518518518518517,0.2363636363636364
N09-1003,0.35359116022099457,0.0893854748603352,0.1878453038674033
N09-1009,0.4270833333333333,0.09473684210526315,0.20833333333333331
N09-1012,0.30158730158730157,0.08064516129032258,0.1904761904761905
N09-1025,0.36363636363636365,0.16494845360824742,0.26262626262626265
N09-1028,0.31693989071038253,0.07734806629834254,0.1639344262295082
N09-1036,0.39759036144578314,0.08536585365853658,0.22891566265060245
N09-1037,0.3710407239819004,0.13698630136986303,0.24434389140271492
N09-1041,0.4360189573459716,0.1339712918660287,0.2180094786729858
N09-1046,0.4230769230769231,0.09302325581395347,0.18461538461538463
N09-2004,0.3258426966292135,0.06818181818181819,0.19101123595505617
N10-1013,0.4350877192982456,0.15547703180212014,0.25263157894736843
N10-1019,0.3577981651376147,0.046296296296296294,0.1834862385321101
N10-1020,0.3658536585365853,0.0819672131147541,0.22764227642276422
N10-1056,0.2560553633217993,0.0627177700348432,0.1591695501730104
N10-1061,0.35071090047393366,0.0861244019138756,0.18957345971563982
N10-1063,0.2991452991452992,0.05172413793103449,0.17094017094017094
N10-1115,0.3247232472324723,0.07434944237918216,0.19926199261992622
N10-1119,0.4313725490196078,0.1976284584980237,0.2823529411764706
N12-1047,0.2541436464088398,0.0223463687150838,0.12154696132596685
N12-1052,0.33488372093023255,0.07511737089201878,0.1767441860465116
N12-1067,0.02469135802469136,0.0,0.02469135802469136
N13-1039,0.26294820717131473,0.08835341365461848,0.1752988047808765
N13-1090,0.4246575342465754,0.11724137931034483,0.23287671232876714
P00-1010,0.404040404040404,0.08247422680412371,0.2424242424242424
P00-1016,0.28444444444444444,0.04484304932735426,0.17777777777777778
P00-1027,0.16507936507936508,0.012779552715654952,0.10158730158730159
P00-1037,0.4525547445255474,0.14814814814814817,0.2627737226277372
P00-1041,0.3763440860215053,0.10869565217391304,0.19354838709677416
P00-1056,0.30769230769230765,0.09580838323353294,0.17751479289940827
P00-1058,0.029850746268656716,0.0,0.029850746268656716
P00-1065,0.2376237623762376,0.0404040404040404,0.1782178217821782
P00-1071,0.0,0.0,0.0
P01-1005,0.4476190476190476,0.10576923076923078,0.2285714285714286
P01-1008,0.245398773006135,0.08695652173913045,0.15950920245398775
P01-1017,0.3416666666666667,0.07531380753138076,0.17500000000000002
P01-1019,0.24060150375939854,0.015267175572519083,0.1804511278195489
P01-1025,0.16494845360824742,0.0,0.12371134020618557
P01-1030,0.4120603015075377,0.1116751269035533,0.21105527638190952
P01-1064,0.35555555555555557,0.09022556390977443,0.17777777777777778
P01-1067,0.40601503759398494,0.10687022900763357,0.24060150375939848
P02-1001,0.12413793103448277,0.013888888888888888,0.09655172413793105
P02-1006,0.41379310344827586,0.06177606177606178,0.20689655172413793
P02-1014,0.35555555555555557,0.07174887892376682,0.1866666666666667
P02-1017,0.3173076923076923,0.0679611650485437,0.21153846153846154
P02-1018,0.3591836734693878,0.11522633744855966,0.2122448979591837
P02-1019,0.22702702702702698,0.04371584699453551,0.14054054054054052
P02-1022,0.07410124724871607,0.019823788546255505,0.04255319148936171
P02-1031,0.3759398496240602,0.16793893129770993,0.2105263157894737
P02-1033,0.050251256281407045,0.01015228426395939,0.050251256281407045
P02-1034,0.38862559241706157,0.2200956937799043,0.3033175355450237
P02-1035,0.529209621993127,0.22837370242214533,0.3161512027491409
P02-1038,0.023529411764705882,0.0,0.023529411764705882
P02-1039,0.34502923976608185,0.12941176470588237,0.1754385964912281
P02-1040,0.294478527607362,0.06211180124223602,0.13496932515337423
P02-1042,0.4712643678160919,0.22093023255813954,0.2988505747126437
P02-1043,0.0,0.0,0.0
P02-1046,0.21782178217821782,0.0,0.13861386138613863
P02-1047,0.42424242424242425,0.18461538461538463,0.2575757575757576
P02-1050,0.020833333333333336,0.0,0.020833333333333336
P02-1051,0.0,0.0,0.0
P02-1053,0.5760517799352751,0.32573289902280134,0.401294498381877
P02-1060,0.11042944785276074,0.012422360248447206,0.09815950920245399
P02-1062,0.3876651982378855,0.16888888888888887,0.22907488986784139
P03-1001,0.2929292929292929,0.030612244897959183,0.1414141414141414
P03-1002,0.32989690721649484,0.1473684210526316,0.24742268041237114
P03-1003,0.23776223776223776,0.028169014084507043,0.15384615384615383
P03-1004,0.48571428571428577,0.1870503597122302,0.29285714285714287
P03-1009,0.38333333333333336,0.15126050420168066,0.23333333333333336
P03-1010,0.2682926829268293,0.09876543209876544,0.1707317073170732
P03-1011,0.3974358974358974,0.14285714285714285,0.24358974358974358
P03-1012,0.510948905109489,0.16296296296296295,0.32116788321167883
P03-1013,0.5111111111111112,0.2247191011235955,0.4444444444444445
P03-1019,0.031578947368421054,0.021276595744680854,0.031578947368421054
P03-1021,0.43243243243243246,0.15300546448087432,0.23783783783783782
P03-1022,0.4050632911392405,0.07692307692307691,0.20253164556962025
P03-1023,0.5727272727272728,0.30275229357798167,0.36363636363636365
P03-1029,0.4078947368421053,0.10666666666666669,0.21052631578947373
P03-1035,0.5126353790613719,0.28363636363636363,0.37545126353790614
P03-1044,0.33613445378151263,0.05084745762711864,0.19327731092436976
P03-1054,0.013293452974410104,0.0033255736614566014,0.007976071784646063
P03-1056,0.0024271844660194173,0.0,0.0024271844660194173
P03-1058,0.37433155080213903,0.09729729729729729,0.22459893048128343
P03-1069,0.43119266055045874,0.12962962962962962,0.1743119266055046
P03-1071,0.26519337016574585,0.03351955307262569,0.13259668508287292
P03-2026,0.5154639175257731,0.23157894736842105,0.3711340206185567
P03-2041,0.36363636363636365,0.061855670103092786,0.18181818181818182
P04-1005,0.34782608695652173,0.07079646017699115,0.2608695652173913
P04-1013,0.4210526315789474,0.12389380530973454,0.2105263157894737
P04-1014,0.02631578947368421,0.0,0.02631578947368421
P04-1015,0.5911330049261084,0.27860696517412936,0.4236453201970444
P04-1018,0.4838709677419355,0.21739130434782608,0.32258064516129037
P04-1021,0.3313609467455621,0.11976047904191617,0.20118343195266272
P04-1035,0.2386363636363637,0.034482758620689655,0.12500000000000003
P04-1036,0.3448275862068966,0.09565217391304348,0.1724137931034483
P04-1041,0.3103448275862069,0.10416666666666667,0.20689655172413793
P04-1043,0.43312101910828027,0.09032258064516129,0.24203821656050956
P04-1053,0.43192488262910794,0.12322274881516587,0.20657276995305165
P04-1054,0.3157894736842105,0.07446808510638298,0.14736842105263157
P04-1056,0.31788079470198677,0.08053691275167786,0.1986754966887417
P04-1061,0.26956521739130435,0.043859649122807015,0.16521739130434782
P04-1066,0.27848101265822783,0.12987012987012989,0.20253164556962025
P04-1075,0.4383561643835617,0.1382488479262673,0.228310502283105
P04-1077,0.10841654778887302,0.04285714285714286,0.06134094151212554
P04-1083,0.46625766871165647,0.33540372670807456,0.35582822085889565
P04-1085,0.49166666666666664,0.2857142857142857,0.35833333333333334
